                                                    
{'loss': 0.6938, 'grad_norm': 38.45811080932617, 'learning_rate': 4.3795620437956205e-09, 'rewards/chosen': 0.0014656067360192537, 'rewards/rejected': 0.010996627621352673, 'rewards/accuracies': 0.33125001192092896, 'rewards/margins': -0.009534835815429688, 'logps/chosen': -345.25, 'logps/rejected': -172.0, 'logits/chosen': -6.46875, 'logits/rejected': -6.346875190734863, 'epoch': 0.0}
{'loss': 0.0806, 'grad_norm': 24.585277557373047, 'learning_rate': 1.5254456432260478e-07, 'rewards/chosen': -4.667382717132568, 'rewards/rejected': -26.478124618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 21.821874618530273, 'logps/chosen': -326.20001220703125, 'logps/rejected': -409.8500061035156, 'logits/chosen': -11.540624618530273, 'logits/rejected': -11.081250190734863, 'epoch': 2.69}
{'loss': 0.1692, 'grad_norm': 5.154155254364014, 'learning_rate': 1.509443654381416e-07, 'rewards/chosen': -4.643456935882568, 'rewards/rejected': -25.171875, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 20.529687881469727, 'logps/chosen': -322.2749938964844, 'logps/rejected': -384.1000061035156, 'logits/chosen': -11.865625381469727, 'logits/rejected': -11.475000381469727, 'epoch': 2.69}
{'loss': 0.0359, 'grad_norm': 1.5730791091918945, 'learning_rate': 1.4936744819864683e-07, 'rewards/chosen': -3.775683641433716, 'rewards/rejected': -27.456249237060547, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 23.682811737060547, 'logps/chosen': -323.0, 'logps/rejected': -392.8999938964844, 'logits/chosen': -11.887499809265137, 'logits/rejected': -11.478124618530273, 'epoch': 2.7}
{'loss': 0.0798, 'grad_norm': 47.75739669799805, 'learning_rate': 1.4781390460439348e-07, 'rewards/chosen': -4.150000095367432, 'rewards/rejected': -25.746875762939453, 'rewards/accuracies': 0.96875, 'rewards/margins': 21.610937118530273, 'logps/chosen': -357.8999938964844, 'logps/rejected': -402.29998779296875, 'logits/chosen': -11.684374809265137, 'logits/rejected': -11.215624809265137, 'epoch': 2.7}
{'loss': 0.0591, 'grad_norm': 1.0580812692642212, 'learning_rate': 1.4628382529199279e-07, 'rewards/chosen': -4.471093654632568, 'rewards/rejected': -28.481250762939453, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 24.034374237060547, 'logps/chosen': -329.67498779296875, 'logps/rejected': -424.5, 'logits/chosen': -11.818750381469727, 'logits/rejected': -11.284375190734863, 'epoch': 2.71}
{'loss': 0.0532, 'grad_norm': 1.3280311822891235, 'learning_rate': 1.447772995291063e-07, 'rewards/chosen': -4.13623046875, 'rewards/rejected': -29.350000381469727, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 25.229686737060547, 'logps/chosen': -340.67498779296875, 'logps/rejected': -428.75, 'logits/chosen': -11.921875, 'logits/rejected': -11.512499809265137, 'epoch': 2.71}
{'loss': 0.0656, 'grad_norm': 33.567440032958984, 'learning_rate': 1.4329441520923774e-07, 'rewards/chosen': -4.976171970367432, 'rewards/rejected': -26.087499618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 21.129688262939453, 'logps/chosen': -316.1499938964844, 'logps/rejected': -412.79998779296875, 'logits/chosen': -11.743749618530273, 'logits/rejected': -11.228124618530273, 'epoch': 2.72}
{'loss': 0.0201, 'grad_norm': 1.782787561416626, 'learning_rate': 1.4183525884660555e-07, 'rewards/chosen': -3.4742188453674316, 'rewards/rejected': -23.396875381469727, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 19.90625, 'logps/chosen': -344.57501220703125, 'logps/rejected': -386.6000061035156, 'logits/chosen': -11.96875, 'logits/rejected': -11.465624809265137, 'epoch': 2.72}
{'loss': 0.0323, 'grad_norm': 12.942081451416016, 'learning_rate': 1.4039991557109486e-07, 'rewards/chosen': -3.8905272483825684, 'rewards/rejected': -29.881250381469727, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 26.001562118530273, 'logps/chosen': -364.45001220703125, 'logps/rejected': -449.8999938964844, 'logits/chosen': -11.634374618530273, 'logits/rejected': -11.118749618530273, 'epoch': 2.73}
{'loss': 0.0875, 'grad_norm': 2.871286630630493, 'learning_rate': 1.3898846912329134e-07, 'rewards/chosen': -3.980664014816284, 'rewards/rejected': -31.971874237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 28.004688262939453, 'logps/chosen': -331.5249938964844, 'logps/rejected': -453.54998779296875, 'logits/chosen': -11.868749618530273, 'logits/rejected': -11.306249618530273, 'epoch': 2.73}
{'loss': 0.1012, 'grad_norm': 42.070037841796875, 'learning_rate': 1.376010018495955e-07, 'rewards/chosen': -4.479101657867432, 'rewards/rejected': -25.584375381469727, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 21.0546875, 'logps/chosen': -263.92498779296875, 'logps/rejected': -371.79998779296875, 'logits/chosen': -12.337499618530273, 'logits/rejected': -11.787500381469727, 'epoch': 2.74}
{'loss': 0.0974, 'grad_norm': 0.5107713937759399, 'learning_rate': 1.362375946974184e-07, 'rewards/chosen': -3.6939454078674316, 'rewards/rejected': -22.543750762939453, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 18.829687118530273, 'logps/chosen': -353.8999938964844, 'logps/rejected': -362.0, 'logits/chosen': -11.696874618530273, 'logits/rejected': -11.284375190734863, 'epoch': 2.74}
{'loss': 0.1017, 'grad_norm': 48.2689323425293, 'learning_rate': 1.3489832721045893e-07, 'rewards/chosen': -2.748339891433716, 'rewards/rejected': -30.165624618530273, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 27.423437118530273, 'logps/chosen': -446.95001220703125, 'logps/rejected': -428.5, 'logits/chosen': -11.753125190734863, 'logits/rejected': -11.459375381469727, 'epoch': 2.75}
{'loss': 0.1109, 'grad_norm': 39.303409576416016, 'learning_rate': 1.3358327752406332e-07, 'rewards/chosen': -4.125439643859863, 'rewards/rejected': -27.609375, 'rewards/accuracies': 0.96875, 'rewards/margins': 23.467187881469727, 'logps/chosen': -269.92498779296875, 'logps/rejected': -401.70001220703125, 'logits/chosen': -11.818750381469727, 'logits/rejected': -11.28125, 'epoch': 2.75}
{'loss': 0.0656, 'grad_norm': 2.442244291305542, 'learning_rate': 1.322925223606663e-07, 'rewards/chosen': -4.333788871765137, 'rewards/rejected': -23.78125, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 19.46875, 'logps/chosen': -258.2749938964844, 'logps/rejected': -371.20001220703125, 'logits/chosen': -11.600000381469727, 'logits/rejected': -11.143750190734863, 'epoch': 2.76}
{'loss': 0.0649, 'grad_norm': 11.034405708312988, 'learning_rate': 1.310261370253152e-07, 'rewards/chosen': -4.502881050109863, 'rewards/rejected': -25.771875381469727, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 21.2578125, 'logps/chosen': -233.47500610351562, 'logps/rejected': -382.54998779296875, 'logits/chosen': -11.734375, 'logits/rejected': -11.268750190734863, 'epoch': 2.76}
{'loss': 0.1078, 'grad_norm': 46.94949722290039, 'learning_rate': 1.2978419540127658e-07, 'rewards/chosen': -2.768749952316284, 'rewards/rejected': -27.284374237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 24.517187118530273, 'logps/chosen': -375.79998779296875, 'logps/rejected': -401.5, 'logits/chosen': -11.8125, 'logits/rejected': -11.484375, 'epoch': 2.77}
{'loss': 0.0455, 'grad_norm': 46.64173126220703, 'learning_rate': 1.2856676994572552e-07, 'rewards/chosen': -3.3509764671325684, 'rewards/rejected': -25.534374237060547, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 22.185937881469727, 'logps/chosen': -374.875, 'logps/rejected': -399.70001220703125, 'logits/chosen': -11.578125, 'logits/rejected': -11.243749618530273, 'epoch': 2.77}
{'loss': 0.031, 'grad_norm': 8.688801765441895, 'learning_rate': 1.2737393168551822e-07, 'rewards/chosen': -3.156689405441284, 'rewards/rejected': -31.815624237060547, 'rewards/accuracies': 1.0, 'rewards/margins': 28.639062881469727, 'logps/chosen': -428.2250061035156, 'logps/rejected': -448.75, 'logits/chosen': -11.5, 'logits/rejected': -11.0625, 'epoch': 2.78}
{'loss': 0.035, 'grad_norm': 3.629979133605957, 'learning_rate': 1.2620575021304862e-07, 'rewards/chosen': -3.7904295921325684, 'rewards/rejected': -25.612499237060547, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 21.8203125, 'logps/chosen': -329.6499938964844, 'logps/rejected': -388.8999938964844, 'logits/chosen': -11.840624809265137, 'logits/rejected': -11.365625381469727, 'epoch': 2.78}
{'loss': 0.0441, 'grad_norm': 12.742802619934082, 'learning_rate': 1.2506229368218773e-07, 'rewards/chosen': -2.0992188453674316, 'rewards/rejected': -26.340625762939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 24.243749618530273, 'logps/chosen': -528.7999877929688, 'logps/rejected': -394.3999938964844, 'logits/chosen': -11.587499618530273, 'logits/rejected': -11.393750190734863, 'epoch': 2.79}
{'loss': 0.0383, 'grad_norm': 10.45129108428955, 'learning_rate': 1.239436288043079e-07, 'rewards/chosen': -3.887011766433716, 'rewards/rejected': -27.434375762939453, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 23.556249618530273, 'logps/chosen': -320.17498779296875, 'logps/rejected': -394.0, 'logits/chosen': -11.871874809265137, 'logits/rejected': -11.503125190734863, 'epoch': 2.79}
{'loss': 0.0883, 'grad_norm': 19.836124420166016, 'learning_rate': 1.2284982084439047e-07, 'rewards/chosen': -3.231640577316284, 'rewards/rejected': -33.20000076293945, 'rewards/accuracies': 0.96875, 'rewards/margins': 29.935937881469727, 'logps/chosen': -434.57501220703125, 'logps/rejected': -458.6499938964844, 'logits/chosen': -11.84375, 'logits/rejected': -11.496874809265137, 'epoch': 2.8}
{'loss': 0.102, 'grad_norm': 29.623844146728516, 'learning_rate': 1.21780933617218e-07, 'rewards/chosen': -3.734326124191284, 'rewards/rejected': -24.634374618530273, 'rewards/accuracies': 0.949999988079071, 'rewards/margins': 20.893749237060547, 'logps/chosen': -320.6000061035156, 'logps/rejected': -384.1499938964844, 'logits/chosen': -11.703125, 'logits/rejected': -11.375, 'epoch': 2.8}
{'loss': 0.0815, 'grad_norm': 47.7504997253418, 'learning_rate': 1.2073702948365153e-07, 'rewards/chosen': -3.0699219703674316, 'rewards/rejected': -28.237499237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 25.184375762939453, 'logps/chosen': -394.0, 'logps/rejected': -423.1000061035156, 'logits/chosen': -11.478124618530273, 'logits/rejected': -11.128125190734863, 'epoch': 2.81}
{'loss': 0.0537, 'grad_norm': 16.214344024658203, 'learning_rate': 1.1971816934699186e-07, 'rewards/chosen': -3.61376953125, 'rewards/rejected': -22.331249237060547, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 18.71875, 'logps/chosen': -335.92498779296875, 'logps/rejected': -363.25, 'logits/chosen': -11.709375381469727, 'logits/rejected': -11.409375190734863, 'epoch': 2.81}
{'loss': 0.0633, 'grad_norm': 2.964930534362793, 'learning_rate': 1.1872441264942704e-07, 'rewards/chosen': -2.623059034347534, 'rewards/rejected': -23.78125, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 21.160938262939453, 'logps/chosen': -385.1499938964844, 'logps/rejected': -344.8500061035156, 'logits/chosen': -11.871874809265137, 'logits/rejected': -11.693750381469727, 'epoch': 2.82}
{'loss': 0.0543, 'grad_norm': 10.547780990600586, 'learning_rate': 1.1775581736856355e-07, 'rewards/chosen': -3.635937452316284, 'rewards/rejected': -29.799999237060547, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 26.162500381469727, 'logps/chosen': -289.0, 'logps/rejected': -401.3500061035156, 'logits/chosen': -12.112500190734863, 'logits/rejected': -11.587499618530273, 'epoch': 2.82}
{'loss': 0.0821, 'grad_norm': 3.375584840774536, 'learning_rate': 1.1681244001404444e-07, 'rewards/chosen': -3.755664110183716, 'rewards/rejected': -21.346874237060547, 'rewards/accuracies': 0.96875, 'rewards/margins': 17.592187881469727, 'logps/chosen': -269.7250061035156, 'logps/rejected': -379.29998779296875, 'logits/chosen': -11.756250381469727, 'logits/rejected': -11.146875381469727, 'epoch': 2.83}
{'loss': 0.1302, 'grad_norm': 33.430999755859375, 'learning_rate': 1.1589433562425221e-07, 'rewards/chosen': -3.134960889816284, 'rewards/rejected': -29.565624237060547, 'rewards/accuracies': 0.956250011920929, 'rewards/margins': 26.428125381469727, 'logps/chosen': -397.7749938964844, 'logps/rejected': -409.6000061035156, 'logits/chosen': -11.834375381469727, 'logits/rejected': -11.368749618530273, 'epoch': 2.83}
{'loss': 0.0337, 'grad_norm': 3.9276788234710693, 'learning_rate': 1.1500155776309771e-07, 'rewards/chosen': -2.5067381858825684, 'rewards/rejected': -25.065624237060547, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 22.5546875, 'logps/chosen': -426.7250061035156, 'logps/rejected': -385.20001220703125, 'logits/chosen': -11.690625190734863, 'logits/rejected': -11.40625, 'epoch': 2.84}
{'loss': 0.0321, 'grad_norm': 6.352925777435303, 'learning_rate': 1.1413415851689529e-07, 'rewards/chosen': -2.8931641578674316, 'rewards/rejected': -24.362499237060547, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 21.479686737060547, 'logps/chosen': -395.57501220703125, 'logps/rejected': -368.5, 'logits/chosen': -11.837499618530273, 'logits/rejected': -11.496874809265137, 'epoch': 2.84}
{'loss': 0.0805, 'grad_norm': 24.21234130859375, 'learning_rate': 1.132921884913237e-07, 'rewards/chosen': -3.415576219558716, 'rewards/rejected': -24.559375762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 21.135936737060547, 'logps/chosen': -346.6499938964844, 'logps/rejected': -370.95001220703125, 'logits/chosen': -11.803125381469727, 'logits/rejected': -11.578125, 'epoch': 2.85}
{'loss': 0.0675, 'grad_norm': 11.152303695678711, 'learning_rate': 1.1247569680847407e-07, 'rewards/chosen': -2.579882860183716, 'rewards/rejected': -24.893749237060547, 'rewards/accuracies': 0.9624999761581421, 'rewards/margins': 22.303125381469727, 'logps/chosen': -479.29998779296875, 'logps/rejected': -363.20001220703125, 'logits/chosen': -11.6875, 'logits/rejected': -11.756250381469727, 'epoch': 2.85}
{'loss': 0.0331, 'grad_norm': 4.675041675567627, 'learning_rate': 1.1168473110398371e-07, 'rewards/chosen': -3.89990234375, 'rewards/rejected': -25.4375, 'rewards/accuracies': 0.9937499761581421, 'rewards/margins': 21.559375762939453, 'logps/chosen': -277.9750061035156, 'logps/rejected': -404.29998779296875, 'logits/chosen': -12.065625190734863, 'logits/rejected': -11.381250381469727, 'epoch': 2.86}
{'loss': 0.0868, 'grad_norm': 5.4423441886901855, 'learning_rate': 1.1091933752425698e-07, 'rewards/chosen': -3.65966796875, 'rewards/rejected': -24.765625, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 21.084375381469727, 'logps/chosen': -300.8500061035156, 'logps/rejected': -358.95001220703125, 'logits/chosen': -11.949999809265137, 'logits/rejected': -11.653124809265137, 'epoch': 2.86}
{'loss': 0.0682, 'grad_norm': 36.16129684448242, 'learning_rate': 1.101795607237734e-07, 'rewards/chosen': -3.435546875, 'rewards/rejected': -26.731250762939453, 'rewards/accuracies': 0.96875, 'rewards/margins': 23.2734375, 'logps/chosen': -335.04998779296875, 'logps/rejected': -388.6499938964844, 'logits/chosen': -12.125, 'logits/rejected': -11.65625, 'epoch': 2.86}
{'loss': 0.081, 'grad_norm': 1.6389799118041992, 'learning_rate': 1.0946544386248182e-07, 'rewards/chosen': -3.7384276390075684, 'rewards/rejected': -27.21875, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 23.489063262939453, 'logps/chosen': -326.3500061035156, 'logps/rejected': -415.3500061035156, 'logits/chosen': -11.771875381469727, 'logits/rejected': -11.390625, 'epoch': 2.87}
{'loss': 0.1028, 'grad_norm': 34.98381805419922, 'learning_rate': 1.0877702860328284e-07, 'rewards/chosen': -3.2598633766174316, 'rewards/rejected': -25.931249618530273, 'rewards/accuracies': 0.9437500238418579, 'rewards/margins': 22.668750762939453, 'logps/chosen': -450.7749938964844, 'logps/rejected': -394.54998779296875, 'logits/chosen': -11.715624809265137, 'logits/rejected': -11.521875381469727, 'epoch': 2.87}
{'loss': 0.0385, 'grad_norm': 14.20994758605957, 'learning_rate': 1.0811435510959793e-07, 'rewards/chosen': -3.782470703125, 'rewards/rejected': -23.837499618530273, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 20.049999237060547, 'logps/chosen': -303.04998779296875, 'logps/rejected': -375.8500061035156, 'logits/chosen': -12.043749809265137, 'logits/rejected': -11.71875, 'epoch': 2.88}
{'loss': 0.0449, 'grad_norm': 1.0479415655136108, 'learning_rate': 1.0747746204302636e-07, 'rewards/chosen': -4.257031440734863, 'rewards/rejected': -32.80937576293945, 'rewards/accuracies': 0.987500011920929, 'rewards/margins': 28.543750762939453, 'logps/chosen': -334.20001220703125, 'logps/rejected': -455.79998779296875, 'logits/chosen': -11.743749618530273, 'logits/rejected': -11.375, 'epoch': 2.88}
{'loss': 0.0387, 'grad_norm': 7.46530294418335, 'learning_rate': 1.0686638656108951e-07, 'rewards/chosen': -3.5967774391174316, 'rewards/rejected': -26.399999618530273, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 22.826562881469727, 'logps/chosen': -395.79998779296875, 'logps/rejected': -404.95001220703125, 'logits/chosen': -11.887499809265137, 'logits/rejected': -11.550000190734863, 'epoch': 2.89}
{'loss': 0.0557, 'grad_norm': 29.217269897460938, 'learning_rate': 1.0628116431506294e-07, 'rewards/chosen': -4.498437404632568, 'rewards/rejected': -24.934375762939453, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 20.4296875, 'logps/chosen': -226.3000030517578, 'logps/rejected': -381.1000061035156, 'logits/chosen': -12.409375190734863, 'logits/rejected': -11.771875381469727, 'epoch': 2.89}
{'loss': 0.0404, 'grad_norm': 22.78584098815918, 'learning_rate': 1.0572182944789658e-07, 'rewards/chosen': -3.428906202316284, 'rewards/rejected': -32.5, 'rewards/accuracies': 0.9750000238418579, 'rewards/margins': 29.081249237060547, 'logps/chosen': -423.25, 'logps/rejected': -464.20001220703125, 'logits/chosen': -11.824999809265137, 'logits/rejected': -11.553125381469727, 'epoch': 2.9}
{'loss': 0.0537, 'grad_norm': 0.1989302635192871, 'learning_rate': 1.0518841459222281e-07, 'rewards/chosen': -3.603515625, 'rewards/rejected': -27.040624618530273, 'rewards/accuracies': 0.981249988079071, 'rewards/margins': 23.453125, 'logps/chosen': -352.1000061035156, 'logps/rejected': -396.75, 'logits/chosen': -12.21875, 'logits/rejected': -11.756250381469727, 'epoch': 2.9}
{'loss': 0.0754, 'grad_norm': 37.18113327026367, 'learning_rate': 1.0468095086845247e-07, 'rewards/chosen': -3.5731444358825684, 'rewards/rejected': -24.759374618530273, 'rewards/accuracies': 0.96875, 'rewards/margins': 21.204687118530273, 'logps/chosen': -387.45001220703125, 'logps/rejected': -380.3500061035156, 'logits/chosen': -11.828125, 'logits/rejected': -11.475000381469727, 'epoch': 2.91}
